blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2023-12-05,2023-12-05 11:05:11.000 UTC,0x5258aa4b26ec194fce669ad445ae4e44a50a437d11378a935a9666d2d6cdf88b,native,0x25369e78adda90ac01b0160e90d7a10d132ad073,0x7992f0f7a621dd992960debc1dc704802a871b09,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.1,219.781,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-30,2023-04-30 08:22:11.000 UTC,0x9ac188af2c1ad7aa4aa8551b33a0e70ab86b5db6e6eb986ef77214beccb3b25b,native,0xadc22845e3af2f55c671fb1ba7ffe60493d8eff2,0xc03bef17b2d816dc0fc54518d08d57cbd524ab5a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.006854256590164061,13.057427346828439,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-03,2024-02-03 08:21:59.000 UTC,0x9d675e7a547151f4351157e0aeb03edda01a7826f047f480c9dab618f8bddfd3,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xbdbcaee2565d7a400b680e9d34b7eb783e67d404,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,733,239.994462,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-25,2024-01-25 22:45:59.000 UTC,0x3e3c2e78cf79129cc482d968b8807cb442ab0805db0b10320bd4b182f9c5f376,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x05a4b88e9c7b0db9d4d25615a497f774e7ad508c,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,169.23069800000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 07:10:23.000 UTC,0xfd8b2fbf1e267ed97d585f02dc4863069797f31d1d742c12be3d6f80fcc8c00e,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x60ddaf55a33f2bee51ad00eca38e9cffdc3632bd,EOA,<nil>,<nil>,<nil>,<nil>,mikesan.eth,mikesan.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,600,191.379,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-28,2024-01-28 07:41:59.000 UTC,0x583e423bd4a57d509b7c94fb57697118e824b0b89fb7c5b28ad33e15e88e2f7c,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x2c31bb7d98ccc7d4255723529deb912197c9f08d,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,233.183769,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 03:46:59.000 UTC,0x53e413ac21f5df0c43f2c29a3d89a217cb6fc5540446932420b70e890b2ba4b8,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xb3f70139517d64e9006ba0fab8998211ee48c121,EOA,<nil>,<nil>,<nil>,<nil>,superentoy.eth,superentoy.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,933,291.276069,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-06-30,2023-06-30 11:29:35.000 UTC,0xb12a1168b95a2e524c47efe95034b47210f3500bd80d440d873db666a96abff7,erc20,0xd558f127e20fc028a6d4e37f41681d569fed11f8,0x4f8382e38c9e268a1afac4fbf09ae55237ef6289,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,SD,0x30d20208d987713f46dfd34ef128bb16c404d10f,42,34.389138,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-25,2024-02-25 11:46:59.000 UTC,0x5edfbcb00437e1c7c28a19c8d289c68662f190f33cc7d5377a5c30ab49f0a39f,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x5f97dd9730dafcd0476e68920645c80b06ff856a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,124.863787,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-19,2024-08-19 22:38:11.000 UTC,0x8087748638530d5ec109c647a11d9892f260db153c3e11368b74a606350cc08c,erc20,0xd022d6bb8b6c1c357ec77d930dc6a0ad40ffc90b,0x1af35160340d1741e2f3d2b4383ca72adc5078e4,EOA,<nil>,<nil>,<nil>,<nil>,iotsecurityai.eth,iotsecurityai.eth,Transfer,NEXO,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0.100539413,0.10326372947406098,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-09,2023-02-09 16:27:23.000 UTC,0x6409a2f9bf1e4dd49e76c15f6cba81864c4926ffcc2933f878f688e849b528c8,stablecoin,0x2d89f0c24e8b47e2ad35e480108e347862f00b82,0x4b7d6c3cea01f4d54a9cad6587da106ea39da1e6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5087.23,5086.578834559999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-27,2023-03-27 20:26:11.000 UTC,0xb67990e4117a890e2f27e05b5a6710d6e9c728af6afb48e22408904ce7fd6beb,stablecoin,0x6029db0ea27f7e71fcc9ffae8e31c99a46626511,0xa9150c7444857f234f100df08252a1f53112d6f2,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000,10003.61,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-28,2023-02-28 14:21:11.000 UTC,0xfd92af266be50f2076884580085bd9f7bb6be315fb6dfc2fbeac0f42a86b6558,stablecoin,0x9a014be27b9147cf6f2726d8a055647ff3e190ab,0x6956dff2d35d81987f62361a23b94d2f5fa8b664,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1530,1530.38403,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-13,2023-02-13 14:25:23.000 UTC,0xf03bca8b2ac827d08b5c8567893c2a35a05de48ceee5a630a7cdce0c5bdd4d21,erc20,0x9d6a86facdcf24859a38e6b9a2ef87610a4fc157,0xb28b46741702fd48cb2accdd6d1664644f90d1c9,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,70,459.2,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-09-18,2024-09-18 23:04:23.000 UTC,0x9ade17165b133763df9253d562d82e9a56b7c9ef8eb4c3d0e9ce587df25550db,stablecoin,0x03066bd982d5113b2a6ed3b5168fc0ea529d82fb,0x861fbb19287ed2ac3efda31a4add660c5f19e10c,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,200328.0774679777,200400.5962320211,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-06-15,2023-06-15 17:25:47.000 UTC,0x5a802d1c52e689f9d0bc581dcb382932d98a58293d11889430ac3fe6e5d2e060,stablecoin,0x70e2085afd0db4fd82bd0e82c02af377a4ff958e,0xc0c617417c5cc0cb9dfdedad0c5c746c3c832ab4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2500,2503.2599999999998,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-25,2023-04-25 03:09:23.000 UTC,0xce8cc00d7fc2566eec942bc017578415e8d24e6d70a4f85e402569bd08aa2181,stablecoin,0x6029db0ea27f7e71fcc9ffae8e31c99a46626511,0xa9150c7444857f234f100df08252a1f53112d6f2,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2500,2500.775,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-04-02,2024-04-02 04:31:59.000 UTC,0x0dba2e5a0ebe458ff31590cd91f2ee2693dbc4790c93c5a24743e2d9ed4c51e3,stablecoin,0x95f20c26cc7e7af33e4172f4ab5f3f986f80b447,0x289f21751ddab3d06f7c01418a907df542bb4343,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,83000.232831,83049.2029683703,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-10-08,2023-10-08 20:06:59.000 UTC,0x161372458c026bb8c9a966885f939809cd93ff66b075feccd722563c4b941c75,stablecoin,0xbd4b515ed602792497364de7c306659297378fae,0xabef4c58ba9c8192359188f6565d3feade00e1a2,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100,100.01469999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-22,2023-12-22 17:47:23.000 UTC,0xd5af093a34171511bd9917718579e84b84cec9e50fd8e3128086a8249d0e0847,erc20,0xb7b271238831a3acc2c450d2ac96e424d7cdada7,0xe4e7b1187d5edcb0fa009b969a0c9cef192c1aea,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,748.86319,11659.7998683,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-30,2023-09-30 23:53:35.000 UTC,0x0c962a3266323f8cd50afc3e4a9b27ed3379fbfd294abe1fdb6913802edc6ede,erc20,0x1a65b2d79b87252721225ebca29e3cce2698b25b,0xaf7391872baed67a1423e2ec848d6bff41aea6cc,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.00627818237885995,10.498125446634454,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-23,2024-02-23 06:05:47.000 UTC,0x06e1f447e03644bc9037472c4a7c0213eac81f86137597736ed012cf38c6d126,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xf1a532e9ab7888c1e49d59b4a96407881d65e3c4,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,130.603202,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 11:00:11.000 UTC,0xa68d7288dbacf631f06f487cf296369ee0dd67747fab1f2c2d0d465b5e339a7b,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xe3adb634dc4316c5a29e29489c2223df871c1fb3,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,179.387546,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 07:48:35.000 UTC,0x15795e0e30addea3053d0650079b1a4b11ee91ee3fd15395570617a5e9880619,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xe88c6c729d129688a81331008f30936e9f2edd2e,EOA,<nil>,<nil>,<nil>,<nil>,kwilkow.eth,kwilkow.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,600,196.1346,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-13,2024-02-13 03:45:59.000 UTC,0x42e36c3c460df370c4182661a2d0035c03862a3fb1212fd3c086b23622b7561a,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xbf1d8fa8234e9ce486d386a66d52a6058423504d,EOA,<nil>,<nil>,<nil>,<nil>,bountytime.eth,bountytime.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,69.0666,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-23,2024-02-23 07:02:59.000 UTC,0x1d9534ad857ff49ee0f8fdbb67eb5195bf8752962f5a5b065eb99db6cc793f08,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x0ac1110c83e49d160e17906921033551726dc488,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,136.436848,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-03,2024-05-03 03:22:11.000 UTC,0x45e17e2550be47c3dbc61ef00590fae41734e558ec8b72200f02cb03a05cbddd,erc20,0xd022d6bb8b6c1c357ec77d930dc6a0ad40ffc90b,0xeb77aa77630b010d3e54830893b76c228583f1eb,EOA,<nil>,<nil>,<nil>,<nil>,21mclub.eth,21mclub.eth,Transfer,ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,1.316722,5.0430452599999995,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-13,2023-04-13 04:44:35.000 UTC,0x5fdbaaf5174afce001ebd6f93833e822e3566c17687a8a5263f8535f82c58201,erc20,0x23f44c74ad65719b2741fb4225cf98cdc52a3637,0x22ae27f11f7ba5821ff02fb9022603270754f491,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,HBOT,0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb,1629.3960431502076,9.773117466814945,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-30,2023-09-30 23:53:35.000 UTC,0x0c962a3266323f8cd50afc3e4a9b27ed3379fbfd294abe1fdb6913802edc6ede,erc20,0x1a65b2d79b87252721225ebca29e3cce2698b25b,0xaf7391872baed67a1423e2ec848d6bff41aea6cc,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,SMT,0xb17548c7b510427baac4e267bea62e800b247173,1898.5179335057492,104.88931879032563,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-15,2024-11-15 16:16:23.000 UTC,0x03a84bfef3bc51b108f3258646f6a0a610ec87939c0be3ee8949bf74396d9bbc,erc20,0xc984295ad7a950fb5031154bcfc0b6267b948706,0x8d940cdefd4ae25ad709624a5f80674ec182f25e,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,POL,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,8.25e+06,2.981055e+06,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-03,2024-09-03 18:37:23.000 UTC,0x16d8b067ce2ad0b0ea051a027c43a9392cc5808a86d53ad753f0baa615dad604,stablecoin,0x30c0727dac53eb6cab8e4f93cfc4e6e630e7bc58,0x9277104f8631bbccac6d5c4997bf747b83fb30e6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,9900,9908.019,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-02,2023-11-02 19:35:23.000 UTC,0xf9863edccfdbf10f872e08e03be696b79e7d71092dba39c44f22fc630e9e7442,stablecoin,0x75edb5c7a10f2b4de448c125880be7e84e9ef7ee,0x03912eaec16f22128cb06063f0bac7deeee77d04,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3000,3000.768,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-01,2024-02-01 19:43:59.000 UTC,0x7a45c206ce2a043c44d927f7034de75dbc23349f56e4cf8c1b3519023f0b513d,stablecoin,0xca518c4db97ecce85cc82de3c2b93d8f8b536ca5,0x096d20b5d3acd52b16f0cd716ba571bbb3959052,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7058,7062.241858,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-20,2023-11-20 02:22:11.000 UTC,0xa81c8f637b1691842b6eb1a418a1716d70107805c192e22c7ab6cdd5c6dd7858,stablecoin,0xd27c08e1cd6146c098194f9d0f624789c292d210,0x5e6c12e083b1ad5fb7c7bf5582467eb74cd58a66,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1000,1000.2610000000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-21,2023-09-21 11:53:47.000 UTC,0x0228c5d9c00b1cda78fefdceb513cf0934ad0f7142c33c0a6e7008ae7f421f5c,stablecoin,0xe373a19084753bc4746a05fba80d10534ede2c10,0x61f1b154f7e788f09fdd314464f89dde8c7c537a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,12800,12805.503999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-03-26,2024-03-26 07:50:59.000 UTC,0x1f243ef97ba0874bc2a485ee690debbf2be78502d3170a8da17c9f3cf088bc29,erc20,0x677fd4ed8ae623f2f625deb2d64f2070e46ca1a1,0x4ce8e1b339e87711bc3e3fd79b714fe5359be0a9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ONDO,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,1818.1818181818182,1704.2381818181818,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-23,2024-01-23 07:17:47.000 UTC,0x2ed18d3e43d72fbdaf27dc14422ab9b929793a41dcc826f1cb82643c988fedd9,erc20,0x677fd4ed8ae623f2f625deb2d64f2070e46ca1a1,0x8b44a2bacc493b6fc836cd9341a96f5ed0c69ae7,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ONDO,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,1818.1818181818182,430.3709090909091,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-01,2023-02-01 06:48:47.000 UTC,0x04bc0ab903699f3852db8c2ab58dae1eaf2129f7daf5d70bbe4f7d105055c0de,erc20,0xfaa3a78617fb1a407bd93b2c0227dece21341bc1,0x1734e714dd381af330379dbf84bd3b3198a9a0ea,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,SPO,0xcbe771323587ea16dacb6016e269d7f08a7acc4e,6.25e+08,288750,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-09-27,2024-09-27 14:59:47.000 UTC,0x6fd501ad1635be7f7c7273d9edc59506aa39a3bee068ced3c13c86ed561708f6,erc20,0xb4b0337ff6c1eb1c1d6b1595190c558b8ec59663,0x6f76f776cee4ea0849809d5305d66fc46fcc66cd,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.52,1395.9868000000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-05-12,2023-05-12 20:24:11.000 UTC,0x4577ba49e981547f74eb1fa2210f02e2c675b3021b70e9427b2e185b9602dcae,native,0x84efe9a755eaaf76a1f76bf976b115ace57dbade,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.41,733.4776999999999,DEX,Uniswap: UniversalRouter
ethereum,2023-04-19,2023-04-19 21:07:47.000 UTC,0x126d3996b90c3f8d1db5a622e08dc2ee03cce976147af75eb558cc276cf3701f,native,0x52360d8e5df5b42b9bdfe577ed8fe723ee902c54,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.99,1961.6256,DEX,Uniswap: UniversalRouter
ethereum,2023-04-05,2023-04-05 16:58:59.000 UTC,0x5d74f339548c451efaf82fc34e8c4d87cecbbf2e68b682dd7ca90939bc6df3ea,native,0x04de8338a2fb6be06e97593bd33f9d52116b5e74,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,7.403249193075996,14037.448859975257,DEX,Uniswap: UniversalRouter
ethereum,2023-03-14,2023-03-14 01:23:35.000 UTC,0x777cafae0a53d259d6fe3a60483ba95b78847eb02b95fd8fe864ed5b5f7c08f1,native,0x332f99b70b3b80c4ca1898f453b89082ca10f847,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,10,16748.800000000003,DEX,Uniswap: UniversalRouter
ethereum,2024-07-28,2024-07-28 06:06:47.000 UTC,0x7e4ce27b9c4f2e65e8fc244d591af66798d603081d2243835fe7d45aeb1af33b,native,0x57314146c1e4b40ab9e522a00bc160b6b9798383,0x70853f8f78736d7527ace3ce9f0156dce35fa68d,EOA,<nil>,<nil>,<nil>,<nil>,andre1971.eth,andre1971.eth,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0004,1.291348,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-15,2023-03-15 21:09:23.000 UTC,0x584246c931bb475e4485dc1c4508dc66d14d72df18ad021fa92bfc6fe2696076,native,0xf5f63126ed968c987b0b1dd876bd749cecd496b2,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,100,165221,DEX,Uniswap: UniversalRouter
ethereum,2023-02-11,2023-02-11 13:44:23.000 UTC,0x391609a347fef514d59aafcad4cc0d45312b801d46c38c05c41e26656346c3ab,native,0x8cb99dc8b208af3a10afd532ca0722f47c35d484,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.005,7.61605,DEX,Uniswap: UniversalRouter
ethereum,2023-04-07,2023-04-07 14:54:23.000 UTC,0x95bf61326335c85eef236151cc7ad2e04b665124248c8c5f0b513f0afeb22909,native,0x38ae045e67aa04ff676d4cf45407d685c1c1d7ba,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.1318664639065961,245.52480647696942,DEX,Uniswap: UniversalRouter
ethereum,2023-04-07,2023-04-07 15:31:59.000 UTC,0xf83647ab4040cb8e03d914a817d47b229dd9c7e617863a2676ff108c39302d3a,native,0x704c043ceb93bd6cbe570c6a2708c3e1c0310587,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.5,929.565,DEX,Uniswap: UniversalRouter
ethereum,2023-03-20,2023-03-20 02:34:11.000 UTC,0x7bfc17f74e0a1f15f81c87eb2919f1565f08a7880effc2eb3b8a7c6df4604848,native,0x95c839564fabd79c4673a1ab2c291573918d6172,0x12465aec260b7dcd59ace240e8f4e84f70a780c1,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0014,2.491398,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-25,2023-09-25 12:51:11.000 UTC,0xdd4ca3bd2ceec8f7b897cb504dd66af96b1c857171196eb602d5b3ba3a02e959,native,0x6f76a3b0aa7f7d3dc9a6edd1fb8eda794a0239fc,0x2d7250c1abce54f9b5e32965b7e6404e5b95ed78,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,102.28396612152697,160868.13055729275,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-25,2023-04-25 16:28:11.000 UTC,0x4cce65b3b719210fca0f3226bda534153480dd5b300b0953417ab178d2d198c3,native,0x454240a1a2c866200bb17fdac741107f02c42caf,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,2.7577294727898436,5020.887741929557,DEX,Uniswap: UniversalRouter
ethereum,2024-04-12,2024-04-12 11:50:11.000 UTC,0xdaf85914942bb68d6a02146350c7ac20f416ad794298df4fa133279bc7696aaa,native,0xdb419f0627635b62e9a5c757ff62a33921d83cbf,0x1ca597bdc4bf3fbaa34f60f37502935fa4e67f22,EOA,<nil>,<nil>,<nil>,<nil>,berthony.eth,berthony.eth,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.5228,1850.168288,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-16,2023-03-16 23:34:23.000 UTC,0xeeb02855090517761635fbf1ee35a42d39404beab66ce73fce758cca5f4bb8c1,native,0x67959227cd09d25fa4e43baff0dca9e36e028cfc,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,77.69006627702652,130136.2993186588,DEX,Uniswap: UniversalRouter
ethereum,2023-03-19,2023-03-19 18:14:59.000 UTC,0x453ae6404eace1a1d4cdbd8c53bdcd5448cc29d4f77d29acd430fd035b6b7a75,native,0x9f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Smart contract,Uniswap: UniversalRouter,Flashbots User,infrastructure,flashbots,<nil>,Uniswap,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,50,90667.5,DEX,Uniswap: UniversalRouter
